id,chatgpt_response,code_1,code_2,code_3,code_4,code_5,code_6
911584,1 3 1 99 99 99,1,3,1,99,99,99
31997454,1 1 2 4 1 99,1,1,2,4,1,99
35007862,,,NA,NA,NA,NA,NA
33982835,0 99 99 99 99 99,0,99,99,99,99,99
28014545,1 1 2 4 1 99,1,1,2,4,1,99
37918259,1 1 2 4 1 3,1,1,2,4,1,3
53041129,0 99 99 99 99 99,0,99,99,99,99,99
55281107,0 99 99 99 99 99,0,99,99,99,99,99
39280335,,,NA,NA,NA,NA,NA
40766418,1 99 99 99 99 99,1,99,99,99,99,99
38823949,0 99 99 99 99 99,0,99,99,99,99,99
42319700,0 99 99 99 99 99,0,99,99,99,99,99
54174351,,,NA,NA,NA,NA,NA
48856774,,,NA,NA,NA,NA,NA
28634890,0 99 99 99 99 99,0,99,99,99,99,99
28562765,0 99 99 99 99 99,0,99,99,99,99,99
47401827,0 99 99 99 99 99,0,99,99,99,99,99
54700282,0 99 99 99 99 99,0,99,99,99,99,99
45872637,0 99 99 99 99 99,0,99,99,99,99,99
54778946,,,NA,NA,NA,NA,NA
53257261,1 3 1 99 99 99,1,3,1,99,99,99
43722968,0 99 99 99 99 99,0,99,99,99,99,99
36568304,0 99 99 99 99 99,0,99,99,99,99,99
55584673,1 1 2 4 1 99,1,1,2,4,1,99
52177590,0 99 99 99 99 99,0,99,99,99,99,99
40172506,,,NA,NA,NA,NA,NA
35001625,1 1 2 4 1 99,1,1,2,4,1,99
48195337,,,NA,NA,NA,NA,NA
40660378,1 1 2 4 1 99,1,1,2,4,1,99
42409526,,,NA,NA,NA,NA,NA
50480380,1 1 2 4 1 99,1,1,2,4,1,99
46649054,0 99 99 99 99 99,0,99,99,99,99,99
38855013,1 3 1 99 99 99,1,3,1,99,99,99
28914286,0 99 99 99 99 99,0,99,99,99,99,99
51305526,,,NA,NA,NA,NA,NA
39668956,0 99 99 99 99 99,0,99,99,99,99,99
52966290,,,NA,NA,NA,NA,NA
38768713,0 99 99 99 99 99,0,99,99,99,99,99
43226904,0 99 99 99 99 99,0,99,99,99,99,99
54796787,0 99 99 99 99 99,0,99,99,99,99,99
39916070,0 99 99 99 99 99,0,99,99,99,99,99
35981814,0 99 99 99 99 99,0,99,99,99,99,99
55470675,0 99 99 99 99 99,0,99,99,99,99,99
55035508,,,NA,NA,NA,NA,NA
48217575,0 99 99 99 99 99,0,99,99,99,99,99
42681889,1 1 2 4 2 99,1,1,2,4,2,99
53276708,0 99 99 99 99 99,0,99,99,99,99,99
36093765,,,NA,NA,NA,NA,NA
29641076,0 99 99 99 99 99,0,99,99,99,99,99
55237810,,,NA,NA,NA,NA,NA
44874653,1 1 2 5 1 99,1,1,2,5,1,99
55556711,0 99 99 99 99 99,0,99,99,99,99,99
37348690,,,NA,NA,NA,NA,NA
52318083,0 99 99 99 99 99,0,99,99,99,99,99
52607538,0 99 99 99 99 99,0,99,99,99,99,99
48597129,1 3 1 99 99 99,1,3,1,99,99,99
43836906,1 99 99 99 99 99,1,99,99,99,99,99
47842771,1 99 99 99 99 99,1,99,99,99,99,99
47464565,0 99 99 99 99 99,0,99,99,99,99,99
42564496,1 1 2 4 1 99,1,1,2,4,1,99
28305629,0 99 99 99 99 99,0,99,99,99,99,99
51244758,,,NA,NA,NA,NA,NA
53116085,0 99 99 99 99 99,0,99,99,99,99,99
52602638,1 1 2 4 1 3,1,1,2,4,1,3
53600020,,,NA,NA,NA,NA,NA
37975481,0 99 99 99 99 99,0,99,99,99,99,99
36751804,,,NA,NA,NA,NA,NA
49993997,1 3 1 99 99 99,1,3,1,99,99,99
32000525,1 1 2 4 1 99,1,1,2,4,1,99
45977263,,,NA,NA,NA,NA,NA
51209804,0 99 99 99 99 99,0,99,99,99,99,99
38402435,0 99 99 99 99 99,0,99,99,99,99,99
33063907,0 99 99 99 99 99,0,99,99,99,99,99
32073248,,,NA,NA,NA,NA,NA
39740846,0 99 99 99 99 99,0,99,99,99,99,99
38937718,0 99 99 99 99 99,0,99,99,99,99,99
54094887,,,NA,NA,NA,NA,NA
47816769,0 99 99 99 99 99,0,99,99,99,99,99
53444878,0 99 99 99 99 99,0,99,99,99,99,99
34955387,0 99 99 99 99 99,0,99,99,99,99,99
49452652,0 99 99 99 99 99,0,99,99,99,99,99
28512548,1 1 2 4 1 99,1,1,2,4,1,99
42793536,1 1 2 4 1 99,1,1,2,4,1,99
37909060,0 99 99 99 99 99,0,99,99,99,99,99
51874481,0 99 99 99 99 99,0,99,99,99,99,99
28414700,0 99 99 99 99 99,0,99,99,99,99,99
42118047,0 99 99 99 99 99,0,99,99,99,99,99
37917494,1 1 2 4 1 99,1,1,2,4,1,99
37036753,0 99 99 99 99 99,0,99,99,99,99,99
37833513,0 99 99 99 99 99,0,99,99,99,99,99
50678924,0 99 99 99 99 99,0,99,99,99,99,99
50899312,0 99 99 99 99 99,0,99,99,99,99,99
50692157,0 99 99 99 99 99,0,99,99,99,99,99
27954302,0 99 99 99 99 99,0,99,99,99,99,99
38427453,0 99 99 99 99 99,0,99,99,99,99,99
38469769,1 99 99 99 99 99,1,99,99,99,99,99
37105493,1 3 99 99 99 99,1,3,99,99,99,99
35281801,0 99 99 99 99 99,0,99,99,99,99,99
42312980,1 3 1 99 99 99,1,3,1,99,99,99
38029272,0 99 99 99 99 99,0,99,99,99,99,99
53401178,0 99 99 99 99 99,0,99,99,99,99,99
53636789,1 99 99 99 99 99,1,99,99,99,99,99
51578444,0 99 99 99 99 99,0,99,99,99,99,99
29656546,0 99 99 99 99 99,0,99,99,99,99,99
27097631,1 3 1 99 99 99,1,3,1,99,99,99
52057860,0 99 99 99 99 99,0,99,99,99,99,99
30968639,0 99 99 99 99 99,0,99,99,99,99,99
31874733,0 99 99 99 99 99,0,99,99,99,99,99
33798018,1 1 2 4 1 99,1,1,2,4,1,99
45723974,0 99 99 99 99 99,0,99,99,99,99,99
27436085,0 99 99 99 99 99,0,99,99,99,99,99
40621112,0 99 99 99 99 99,0,99,99,99,99,99
35773080,0 99 99 99 99 99,0,99,99,99,99,99
38771216,0 99 99 99 99 99,0,99,99,99,99,99
48437777,0 99 99 99 99 99,0,99,99,99,99,99
37963839,1 3 1 99 99 99,1,3,1,99,99,99
44596291,0 99 99 99 99 99,0,99,99,99,99,99
55299732,0 99 99 99 99 99,0,99,99,99,99,99
776458,0 99 99 99 99 99,0,99,99,99,99,99
39002587,0 99 99 99 99 99,0,99,99,99,99,99
30658209,0 99 99 99 99 99,0,99,99,99,99,99
43139031,1 1 2 5 1 1,1,1,2,5,1,1
50434849,0 99 99 99 99 99,0,99,99,99,99,99
37270299,0 99 99 99 99 99,0,99,99,99,99,99
40427894,0 99 99 99 99 99,0,99,99,99,99,99
50300974,0 99 99 99 99 99,0,99,99,99,99,99
36947204,1 1 2 4 1 99,1,1,2,4,1,99
47636319,1 99 99 99 99 99,1,99,99,99,99,99
28893247,0 99 99 99 99 99,0,99,99,99,99,99
36715797,1 1 2 4 1 99,1,1,2,4,1,99
36656434,1 1 2 4 1 99,1,1,2,4,1,99
48405188,1 99 99 99 99 99,1,99,99,99,99,99
51324805,0 99 99 99 99 99,0,99,99,99,99,99
50023286,1 1 2 4 1 1,1,1,2,4,1,1
38017404,0 99 99 99 99 99,0,99,99,99,99,99
46507477,,,NA,NA,NA,NA,NA
40860548,,,NA,NA,NA,NA,NA
34606808,0 99 99 99 99 99,0,99,99,99,99,99
48045424,0 99 99 99 99 99,0,99,99,99,99,99
33658376,0 99 99 99 99 99,0,99,99,99,99,99
25379544,0 99 99 99 99 99,0,99,99,99,99,99
48945321,0 99 99 99 99 99,0,99,99,99,99,99
28181749,0 99 99 99 99 99,0,99,99,99,99,99
41961359,0 99 99 99 99 99,0,99,99,99,99,99
51565739,,,NA,NA,NA,NA,NA
25740446,0 99 99 99 99 99,0,99,99,99,99,99
534897,0 99 99 99 99 99,0,99,99,99,99,99
39628166,0 99 99 99 99 99,0,99,99,99,99,99
30046232,,,NA,NA,NA,NA,NA
45663752,0 99 99 99 99 99,0,99,99,99,99,99
34233010,,,NA,NA,NA,NA,NA
53952999,0 99 99 99 99 99,0,99,99,99,99,99
49555987,0 99 99 99 99 99,0,99,99,99,99,99
52795550,,,NA,NA,NA,NA,NA
36930655,0 99 99 99 99 99,0,99,99,99,99,99
37328049,0 99 99 99 99 99,0,99,99,99,99,99
30969328,0 99 99 99 99 99,0,99,99,99,99,99
53720165,1 1 2 4 1 99,1,1,2,4,1,99
49426582,0 99 99 99 99 99,0,99,99,99,99,99
46501213,1 1 2 4 1 99,1,1,2,4,1,99
40922678,,,NA,NA,NA,NA,NA
30580029,0 99 99 99 99 99,0,99,99,99,99,99
30711691,0 99 99 99 99 99,0,99,99,99,99,99
38154895,1 3 1 99 99 99,1,3,1,99,99,99
36817114,0 99 99 99 99 99,0,99,99,99,99,99
50481341,1 1 2 4 1 99,1,1,2,4,1,99
42804312,0 99 99 99 99 99,0,99,99,99,99,99
27422310,0 99 99 99 99 99,0,99,99,99,99,99
54000775,1 1 2 4 1 99,1,1,2,4,1,99
32766327,0 99 99 99 99 99,0,99,99,99,99,99
43728667,0 99 99 99 99 99,0,99,99,99,99,99
46479604,,,NA,NA,NA,NA,NA
28010027,0 99 99 99 99 99,0,99,99,99,99,99
35188391,0 99 99 99 99 99,0,99,99,99,99,99
34982736,1 99 99 99 99 99,1,99,99,99,99,99
46644025,0 99 99 99 99 99,0,99,99,99,99,99
38910191,0 99 99 99 99 99,0,99,99,99,99,99
48360555,0 99 99 99 99 99,0,99,99,99,99,99
44664873,,,NA,NA,NA,NA,NA
41729532,0 99 99 99 99 99,0,99,99,99,99,99
43067754,,,NA,NA,NA,NA,NA
37918467,0 99 99 99 99 99,0,99,99,99,99,99
54732503,0 99 99 99 99 99,0,99,99,99,99,99
29695582,1 99 99 99 99 99,1,99,99,99,99,99
45101577,0 99 99 99 99 99,0,99,99,99,99,99
29303658,0 99 99 99 99 99,0,99,99,99,99,99
44536865,1 3 2 99 99 99,1,3,2,99,99,99
46249553,1 1 2 4 1 99,1,1,2,4,1,99
50514999,,,NA,NA,NA,NA,NA
40615148,,,NA,NA,NA,NA,NA
34425837,0 99 99 99 99 99,0,99,99,99,99,99
43067388,1 99 99 99 99 99,1,99,99,99,99,99
45176433,0 99 99 99 99 99,0,99,99,99,99,99
36237506,0 99 99 99 99 99,0,99,99,99,99,99
47409136,,,NA,NA,NA,NA,NA
53184517,0 99 99 99 99 99,0,99,99,99,99,99
42414991,1 2 2 5 1 99,1,2,2,5,1,99
38692657,,,NA,NA,NA,NA,NA
28555137,0 99 99 99 99 99,0,99,99,99,99,99
34227333,0 99 99 99 99 99,0,99,99,99,99,99
55693230,0 99 99 99 99 99,0,99,99,99,99,99
35710207,0 99 99 99 99 99,0,99,99,99,99,99
49834946,1 1 2 4 1 99,1,1,2,4,1,99
37631696,0 99 99 99 99 99,0,99,99,99,99,99
31061454,0 99 99 99 99 99,0,99,99,99,99,99
43551249,,,NA,NA,NA,NA,NA
27835967,0 99 99 99 99 99,0,99,99,99,99,99
37737198,1 1 2 4 1 99,1,1,2,4,1,99
51599984,,,NA,NA,NA,NA,NA
46338335,0 99 99 99 99 99,0,99,99,99,99,99
52941579,0 99 99 99 99 99,0,99,99,99,99,99
44236902,1 1 2 4 1 99,1,1,2,4,1,99
34658153,,,NA,NA,NA,NA,NA
32612765,,,NA,NA,NA,NA,NA
27954728,1 3 1 99 99 99,1,3,1,99,99,99
43191270,1 99 99 99 99 99,1,99,99,99,99,99
36058441,1 4 1 99 99 99,1,4,1,99,99,99
44204363,0 99 99 99 99 99,0,99,99,99,99,99
45293765,0 99 99 99 99 99,0,99,99,99,99,99
41643553,0 99 99 99 99 99,0,99,99,99,99,99
32805992,1 3 1 99 99 99,1,3,1,99,99,99
38564667,0 99 99 99 99 99,0,99,99,99,99,99
54390633,,,NA,NA,NA,NA,NA
28873406,0 99 99 99 99 99,0,99,99,99,99,99
50362265,1 99 99 99 99 99,1,99,99,99,99,99
37081145,1 99 99 99 99 99,1,99,99,99,99,99
47768577,,,NA,NA,NA,NA,NA
44282950,0 99 99 99 99 99,0,99,99,99,99,99
47663580,,,NA,NA,NA,NA,NA
45663901,0 99 99 99 99 99,0,99,99,99,99,99
38348785,0 99 99 99 99 99,0,99,99,99,99,99
37902348,1 99 99 99 99 99,1,99,99,99,99,99
30464760,0 99 99 99 99 99,0,99,99,99,99,99
34007615,0 99 99 99 99 99,0,99,99,99,99,99
54544132,0 99 99 99 99 99,0,99,99,99,99,99
52401297,1 1 2 4 1 99,1,1,2,4,1,99
36714488,1 1 2 4 1 99,1,1,2,4,1,99
54177072,0 99 99 99 99 99,0,99,99,99,99,99
35949106,,,NA,NA,NA,NA,NA
45066184,0 99 99 99 99 99,0,99,99,99,99,99
53639629,1 3 1 99 99 99,1,3,1,99,99,99
45591657,1 3 1 99 99 99,1,3,1,99,99,99
45819510,0 99 99 99 99 99,0,99,99,99,99,99
48930908,,,NA,NA,NA,NA,NA
26859033,1 1 2 4 1 99,1,1,2,4,1,99
38209938,1 3 1 99 99 99,1,3,1,99,99,99
44470735,,,NA,NA,NA,NA,NA
32805670,1 1 2 4 1 99,1,1,2,4,1,99
38106823,0 99 99 99 99 99,0,99,99,99,99,99
31325,0 99 99 99 99 99,0,99,99,99,99,99
40689149,1 1 2 4 1 99,1,1,2,4,1,99
38089110,,,NA,NA,NA,NA,NA
38707068,0 99 99 99 99 99,0,99,99,99,99,99
38482196,0 99 99 99 99 99,0,99,99,99,99,99
27078082,1 1 2 4 1 99,1,1,2,4,1,99
50066477,,,NA,NA,NA,NA,NA
41580782,0 99 99 99 99 99,0,99,99,99,99,99
47052138,0 99 99 99 99 99,0,99,99,99,99,99
44524672,0 99 99 99 99 99,0,99,99,99,99,99
39961481,0 99 99 99 99 99,0,99,99,99,99,99
50354545,0 99 99 99 99 99,0,99,99,99,99,99
34711404,,,NA,NA,NA,NA,NA
30578646,0 99 99 99 99 99,0,99,99,99,99,99
44149396,0 99 99 99 99 99,0,99,99,99,99,99
25558674,0 99 99 99 99 99,0,99,99,99,99,99
36733677,,,NA,NA,NA,NA,NA
32522312,0 99 99 99 99 99,0,99,99,99,99,99
43065891,1 1 2 5 1 99,1,1,2,5,1,99
48144660,1 1 2 4 1 99,1,1,2,4,1,99
36659883,,,NA,NA,NA,NA,NA
54685986,0 99 99 99 99 99,0,99,99,99,99,99
44547021,,,NA,NA,NA,NA,NA
46086233,,,NA,NA,NA,NA,NA
51507977,0 99 99 99 99 99,0,99,99,99,99,99
41841132,0 99 99 99 99 99,0,99,99,99,99,99
43840323,,,NA,NA,NA,NA,NA
54776241,1 3 1 99 99 99,1,3,1,99,99,99
25465651,,,NA,NA,NA,NA,NA
54079417,0 99 99 99 99 99,0,99,99,99,99,99
29111079,1 1 2 4 1 99,1,1,2,4,1,99
46110258,0 99 99 99 99 99,0,99,99,99,99,99
30319598,,,NA,NA,NA,NA,NA
45435502,0 99 99 99 99 99,0,99,99,99,99,99
44838509,,,NA,NA,NA,NA,NA
38296661,,,NA,NA,NA,NA,NA
37208286,0 99 99 99 99 99,0,99,99,99,99,99
52146038,1 3 1 99 99 99,1,3,1,99,99,99
48366637,1 3 2 99 99 99,1,3,2,99,99,99
46817135,,,NA,NA,NA,NA,NA
47494415,1 1 2 4 1 99,1,1,2,4,1,99
40415128,1 1 2 4 1 6,1,1,2,4,1,6
33792687,1 3 1 99 99 99,1,3,1,99,99,99
42361053,0 99 99 99 99 99,0,99,99,99,99,99
31673327,1 1 2 4 1 99,1,1,2,4,1,99
38590759,,,NA,NA,NA,NA,NA
35253903,0 99 99 99 99 99,0,99,99,99,99,99
44437538,0 99 99 99 99 99,0,99,99,99,99,99
33730951,,,NA,NA,NA,NA,NA
36205911,1 99 99 99 99 99,1,99,99,99,99,99
32066127,0 99 99 99 99 99,0,99,99,99,99,99
43048312,,,NA,NA,NA,NA,NA
46250615,1 99 99 99 99 99,1,99,99,99,99,99
55099481,0 99 99 99 99 99,0,99,99,99,99,99
33102271,0 99 99 99 99 99,0,99,99,99,99,99
48674532,0 99 99 99 99 99,0,99,99,99,99,99
51995463,,,NA,NA,NA,NA,NA
51511870,0 99 99 99 99 99,0,99,99,99,99,99
36315761,1 1 2 4 1 99,1,1,2,4,1,99
48933007,,,NA,NA,NA,NA,NA
54127878,0 99 99 99 99 99,0,99,99,99,99,99
46710404,1 1 2 4 1 99,1,1,2,4,1,99
39482527,0 99 99 99 99 99,0,99,99,99,99,99
42595390,1 1 2 4 1 99,1,1,2,4,1,99
46886247,0 99 99 99 99 99,0,99,99,99,99,99
29689656,,,NA,NA,NA,NA,NA
47324727,0 99 99 99 99 99,0,99,99,99,99,99
38605166,0 99 99 99 99 99,0,99,99,99,99,99
50184472,1 99 99 99 99 99,1,99,99,99,99,99
27552347,1 1 2 4 1 2,1,1,2,4,1,2
48424714,0 99 99 99 99 99,0,99,99,99,99,99
53515817,0 99 99 99 99 99,0,99,99,99,99,99
37877356,,,NA,NA,NA,NA,NA
47768577,,,NA,NA,NA,NA,NA
28562116,0 99 99 99 99 99,0,99,99,99,99,99
55361609,,,NA,NA,NA,NA,NA
51565739,,,NA,NA,NA,NA,NA
41984535,0 99 99 99 99 99,0,99,99,99,99,99
49494250,0 99 99 99 99 99,0,99,99,99,99,99
31920197,1 1 2 4 1 99,1,1,2,4,1,99
34101539,0 99 99 99 99 99,0,99,99,99,99,99
38734077,0 99 99 99 99 99,0,99,99,99,99,99
49065488,1 1 2 4 1 99,1,1,2,4,1,99
47631446,0 99 99 99 99 99,0,99,99,99,99,99
39530918,,,NA,NA,NA,NA,NA
46863010,,,NA,NA,NA,NA,NA
42691592,1 99 99 99 99 99,1,99,99,99,99,99
53879574,,,NA,NA,NA,NA,NA
48155467,1 3 1 99 99 99,1,3,1,99,99,99
44889055,,,NA,NA,NA,NA,NA
50037086,0 99 99 99 99 99,0,99,99,99,99,99
35988023,1 1 2 4 1 99,1,1,2,4,1,99
35935993,0 99 99 99 99 99,0,99,99,99,99,99
47803328,,,NA,NA,NA,NA,NA
30305809,0 99 99 99 99 99,0,99,99,99,99,99
51537033,1 3 1 99 99 99,1,3,1,99,99,99
46301876,0 99 99 99 99 99,0,99,99,99,99,99
53811898,1 1 2 4 1 99,1,1,2,4,1,99
39306524,0 99 99 99 99 99,0,99,99,99,99,99
47853745,1 99 99 99 99 99,1,99,99,99,99,99
44839878,0 99 99 99 99 99,0,99,99,99,99,99
48329024,0 99 99 99 99 99,0,99,99,99,99,99
38567900,0 99 99 99 99 99,0,99,99,99,99,99
39540234,0 99 99 99 99 99,0,99,99,99,99,99
37255012,1 1 2 4 1 6,1,1,2,4,1,6
46240270,0 99 99 99 99 99,0,99,99,99,99,99
45596969,0 99 99 99 99 99,0,99,99,99,99,99
36400473,0 99 99 99 99 99,0,99,99,99,99,99
46760571,0 99 99 99 99 99,0,99,99,99,99,99
47847045,1 3 1 99 99 99,1,3,1,99,99,99
40987637,0 99 99 99 99 99,0,99,99,99,99,99
733383,0 99 99 99 99 99,0,99,99,99,99,99
53842352,0 99 99 99 99 99,0,99,99,99,99,99
26971966,0 99 99 99 99 99,0,99,99,99,99,99
51670234,0 99 99 99 99 99,0,99,99,99,99,99
30214070,0 99 99 99 99 99,0,99,99,99,99,99
38311476,1 4 1 99 99 99,1,4,1,99,99,99
40172530,1 3 1 99 99 99,1,3,1,99,99,99
35972926,0 99 99 99 99 99,0,99,99,99,99,99
26993808,1 99 99 99 99 99,1,99,99,99,99,99
51670027,1 3 1 99 99 99,1,3,1,99,99,99
38262214,1 1 2 4 1 99,1,1,2,4,1,99
54907814,0 99 99 99 99 99,0,99,99,99,99,99
30133559,0 99 99 99 99 99,0,99,99,99,99,99
52372843,1 1 2 4 1 99,1,1,2,4,1,99
30615614,0 99 99 99 99 99,0,99,99,99,99,99
49577874,1 3 1 99 99 99,1,3,1,99,99,99
33968046,0 99 99 99 99 99,0,99,99,99,99,99
37173792,0 99 99 99 99 99,0,99,99,99,99,99
52240864,0 99 99 99 99 99,0,99,99,99,99,99
38051097,0 99 99 99 99 99,0,99,99,99,99,99
34892135,0 99 99 99 99 99,0,99,99,99,99,99
52142432,0 99 99 99 99 99,0,99,99,99,99,99
31780912,1 1 2 4 1 99,1,1,2,4,1,99
38993247,0 99 99 99 99 99,0,99,99,99,99,99
27861933,0 99 99 99 99 99,0,99,99,99,99,99
34581741,0 99 99 99 99 99,0,99,99,99,99,99
41348809,0 99 99 99 99 99,0,99,99,99,99,99
52357287,0 99 99 99 99 99,0,99,99,99,99,99
40380746,1 1 2 4 1 99,1,1,2,4,1,99
36629925,0 99 99 99 99 99,0,99,99,99,99,99
50702516,1 3 2 99 99 99,1,3,2,99,99,99
47829342,1 1 2 4 1 99,1,1,2,4,1,99
27630213,0 99 99 99 99 99,0,99,99,99,99,99
42650968,0 99 99 99 99 99,0,99,99,99,99,99
47509262,0 99 99 99 99 99,0,99,99,99,99,99
43499285,0 99 99 99 99 99,0,99,99,99,99,99
40184610,0 99 99 99 99 99,0,99,99,99,99,99
49240191,,,NA,NA,NA,NA,NA
54390419,,,NA,NA,NA,NA,NA
40863055,0 99 99 99 99 99,0,99,99,99,99,99
40792744,0 99 99 99 99 99,0,99,99,99,99,99
32447845,0 99 99 99 99 99,0,99,99,99,99,99
54821556,0 99 99 99 99 99,0,99,99,99,99,99
40365307,0 99 99 99 99 99,0,99,99,99,99,99
31786609,1 1 2 4 1 99,1,1,2,4,1,99
44075704,,,NA,NA,NA,NA,NA
1025754,1 3 1 99 99 99,1,3,1,99,99,99
42371077,1 99 99 99 99 99,1,99,99,99,99,99
54101190,,,NA,NA,NA,NA,NA
50170548,0 99 99 99 99 99,0,99,99,99,99,99
31809199,0 99 99 99 99 99,0,99,99,99,99,99
34112318,0 99 99 99 99 99,0,99,99,99,99,99
37246287,1 1 2 5 1 99,1,1,2,5,1,99
51448320,1 3 1 99 99 99,1,3,1,99,99,99
47081176,,,NA,NA,NA,NA,NA
53581234,1 3 1 99 99 99,1,3,1,99,99,99
37093738,0 99 99 99 99 99,0,99,99,99,99,99
42237766,1 1 2 4 1 99,1,1,2,4,1,99
48650732,,,NA,NA,NA,NA,NA
50984507,0 99 99 99 99 99,0,99,99,99,99,99
32100591,1 1 2 4 1 99,1,1,2,4,1,99
35942354,1 1 2 4 1 99,1,1,2,4,1,99
35246265,0 99 99 99 99 99,0,99,99,99,99,99
49866232,,,NA,NA,NA,NA,NA
47545190,1 4 1 99 99 99,1,4,1,99,99,99
49834945,,,NA,NA,NA,NA,NA
41993721,1 3 1 99 99 99,1,3,1,99,99,99
417904,0 99 99 99 99 99,0,99,99,99,99,99
34998102,,,NA,NA,NA,NA,NA
37811549,0 99 99 99 99 99,0,99,99,99,99,99
33202817,0 99 99 99 99 99,0,99,99,99,99,99
45922251,0 99 99 99 99 99,0,99,99,99,99,99
55587070,0 99 99 99 99 99,0,99,99,99,99,99
42450591,0 99 99 99 99 99,0,99,99,99,99,99
36521367,1 1 2 4 1 99,1,1,2,4,1,99
51996441,0 99 99 99 99 99,0,99,99,99,99,99
39102461,1 99 99 99 99 99,1,99,99,99,99,99
44190426,0 99 99 99 99 99,0,99,99,99,99,99
52846713,1 1 2 4 1 99,1,1,2,4,1,99
31723233,1 1 2 5 1 1,1,1,2,5,1,1
35157134,1 99 99 99 99 99,1,99,99,99,99,99
49416518,,,NA,NA,NA,NA,NA
253916,0 99 99 99 99 99,0,99,99,99,99,99
33243634,0 99 99 99 99 99,0,99,99,99,99,99
27816894,0 99 99 99 99 99,0,99,99,99,99,99
45151272,,,NA,NA,NA,NA,NA
51346941,0 99 99 99 99 99,0,99,99,99,99,99
31720935,,,NA,NA,NA,NA,NA
46763328,1 2 2 4 99 99,1,2,2,4,99,99
51448551,1 1 2 4 1 99,1,1,2,4,1,99
52476955,0 99 99 99 99 99,0,99,99,99,99,99
42882055,0 99 99 99 99 99,0,99,99,99,99,99
27243633,0 99 99 99 99 99,0,99,99,99,99,99
53641929,1 1 2 4 1 99,1,1,2,4,1,99
46654590,0 99 99 99 99 99,0,99,99,99,99,99
30790548,0 99 99 99 99 99,0,99,99,99,99,99
32349764,0 99 99 99 99 99,0,99,99,99,99,99
47660523,0 99 99 99 99 99,0,99,99,99,99,99
50145862,1 1 2 4 1 99,1,1,2,4,1,99
38145185,1 99 99 99 99 99,1,99,99,99,99,99
51257675,0 99 99 99 99 99,0,99,99,99,99,99
29670822,0 99 99 99 99 99,0,99,99,99,99,99
49996155,,,NA,NA,NA,NA,NA
932777,0 99 99 99 99 99,0,99,99,99,99,99
31997005,,,NA,NA,NA,NA,NA
34863607,0 99 99 99 99 99,0,99,99,99,99,99
36759700,0 99 99 99 99 99,0,99,99,99,99,99
32897509,,,NA,NA,NA,NA,NA
53030271,0 99 99 99 99 99,0,99,99,99,99,99
35015652,1 3 1 99 99 99,1,3,1,99,99,99
37610429,0 99 99 99 99 99,0,99,99,99,99,99
27143052,1 3 1 99 99 99,1,3,1,99,99,99
43077594,0 99 99 99 99 99,0,99,99,99,99,99
50261673,,,NA,NA,NA,NA,NA
50921376,1 1 2 4 1 99,1,1,2,4,1,99
32076925,1 1 2 5 1 99,1,1,2,5,1,99
48047357,,,NA,NA,NA,NA,NA
47686164,0 99 99 99 99 99,0,99,99,99,99,99
51825769,1 3 99 99 99 99,1,3,99,99,99,99
49413796,0 99 99 99 99 99,0,99,99,99,99,99
48682500,,,NA,NA,NA,NA,NA
37089802,0 99 99 99 99 99,0,99,99,99,99,99
51604951,1 3 1 99 99 99,1,3,1,99,99,99
39070177,,,NA,NA,NA,NA,NA
49381628,0 99 99 99 99 99,0,99,99,99,99,99
35928399,1 3 1 99 99 99,1,3,1,99,99,99
54611653,0 99 99 99 99 99,0,99,99,99,99,99
48699453,,,NA,NA,NA,NA,NA
40778537,,,NA,NA,NA,NA,NA
45011530,0 99 99 99 99 99,0,99,99,99,99,99
38699412,0 99 99 99 99 99,0,99,99,99,99,99
55617383,1 4 1 99 99 99,1,4,1,99,99,99
44862305,,,NA,NA,NA,NA,NA
45074351,,,NA,NA,NA,NA,NA
40680777,1 1 2 4 1 99,1,1,2,4,1,99
28355735,0 99 99 99 99 99,0,99,99,99,99,99
49945855,0 99 99 99 99 99,0,99,99,99,99,99
44702971,,,NA,NA,NA,NA,NA
39838130,,,NA,NA,NA,NA,NA
30141089,1 3 1 99 99 99,1,3,1,99,99,99
32100726,1 1 2 4 1 99,1,1,2,4,1,99
49663165,,,NA,NA,NA,NA,NA
51917311,1 1 2 4 1 99,1,1,2,4,1,99
35575268,0 99 99 99 99 99,0,99,99,99,99,99
37558633,1 1 2 5 1 1,1,1,2,5,1,1
51026542,0 99 99 99 99 99,0,99,99,99,99,99
49517070,0 99 99 99 99 99,0,99,99,99,99,99
47648699,0 99 99 99 99 99,0,99,99,99,99,99
43746709,1 1 2 4 1 1,1,1,2,4,1,1
27482446,,,NA,NA,NA,NA,NA
43942069,1 3 1 99 99 99,1,3,1,99,99,99
51670956,0 99 99 99 99 99,0,99,99,99,99,99
49564814,1 1 2 4 1 99,1,1,2,4,1,99
30164094,0 99 99 99 99 99,0,99,99,99,99,99
43785234,,,NA,NA,NA,NA,NA
42205298,1 99 99 99 99 99,1,99,99,99,99,99
43662955,0 99 99 99 99 99,0,99,99,99,99,99
46676790,1 1 2 4 1 99,1,1,2,4,1,99
50592675,1 1 2 4 1 99,1,1,2,4,1,99
51008236,,,NA,NA,NA,NA,NA
52109461,0 99 99 99 99 99,0,99,99,99,99,99
44191478,1 1 2 4 1 99,1,1,2,4,1,99
31228707,1 1 2 4 1 99,1,1,2,4,1,99
44911523,1 3 1 99 99 99,1,3,1,99,99,99
